papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
RAIZ4,2.79,299.71,1.36,0.118,0.075,0.275,3.68,8.74,-0.85,20.6,5.48,0.013500000000000002,0.0006,0.0406,0.0045000000000000005,1.19,82968600.0,21196400000.0,2.08,0.15460000000000002
RANI3,8.64,5.63,1.89,1.262,0.0791,0.606,2.29,3.67,-2.4,4.95,4.2,0.344,0.2242,0.25329999999999997,0.3362,2.61,9027740.0,1125090000.0,1.59,0.193
RANI4,5.5,3.58,1.2,0.803,0.0,0.385,1.46,2.34,-1.53,3.62,3.07,0.344,0.2242,0.25329999999999997,0.3362,2.61,0.0,1125090000.0,1.59,0.193
RAPT3,7.02,4.9,0.84,0.207,0.1225,0.179,0.59,1.69,-1.88,3.37,2.84,0.1225,0.059800000000000006,0.16440000000000002,0.17190000000000003,2.01,135315.0,2744760000.0,1.97,0.2839
RAPT4,7.16,5.0,0.86,0.211,0.1201,0.183,0.6,1.73,-1.92,3.4,2.87,0.1225,0.059800000000000006,0.16440000000000002,0.17190000000000003,2.01,23076700.0,2744760000.0,1.97,0.2839
RCSL3,3.35,-9.89,-22.95,1.714,0.0,2.184,18.0,992.23,-3.69,980.08,98.47,0.0017000000000000001,-0.1753,0.0024,2.3213,1.32,2254230.0,-5533000.0,0.0,0.9699
RCSL4,0.57,-1.68,-3.91,0.292,0.0,0.372,3.06,168.83,-0.63,156.68,15.74,0.0017000000000000001,-0.1753,0.0024,2.3213,1.32,382696.0,-5533000.0,0.0,0.9699
RCTB31,41.0,-0.03,0.0,0.01,0.0,0.001,0.0,-0.01,-0.0,3.53,22.07,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,0.0,1663400000.0,0.09,0.1812
RCTB33,57.0,-0.04,0.0,0.014,0.0,0.001,0.0,-0.02,-0.01,3.53,22.04,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,0.0,1663400000.0,0.09,0.1812
RCTB41,33.51,-0.02,0.0,0.008,0.0,0.001,0.0,-0.01,-0.0,3.53,22.09,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,0.0,1663400000.0,0.09,0.1812
RCTB42,20.0,-0.01,0.0,0.005,0.0,0.0,0.0,-0.01,-0.0,3.54,22.11,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,0.0,1663400000.0,0.09,0.1812
RDCD3,35.16,15.07,14.74,7.936,0.0,0.925,21.14,13.4,22.7,14.25,14.26,0.5922999999999999,0.5265,0.0697,0.9778,1.05,0.0,1605520000.0,1.04,0.1216
RDNI3,5.28,10.82,0.36,0.346,0.0108,0.104,0.84,6.25,-0.29,21.92,19.59,0.0555,0.0475,0.0177,0.0334,1.58,100225.0,639988000.0,1.02,0.34759999999999996
RDOR3,21.89,41.94,2.3,2.18,0.0123,0.542,2.01,11.82,-1.81,12.42,9.33,0.1844,0.054900000000000004,0.0696,0.0548,2.49,155347000.0,21812000000.0,1.51,0.21109999999999998
RDTR3,6.3,8.11,1.37,0.0,0.0,1.32,0.0,-1919.75,0.0,-1897.05,-219.41,0.0,0.0,0.0,0.16949999999999998,0.0,0.0,497092000.0,0.0,0.0
RECV3,20.63,5.24,1.59,2.032,0.0365,0.918,8.16,4.54,-9.42,3.83,3.03,0.4473,0.3876,0.28800000000000003,0.30269999999999997,1.53,89824200.0,3810500000.0,0.17,0.9434999999999999
REDE3,5.03,7.14,2.76,0.702,0.1464,0.42,6.61,2.99,-0.82,5.5,4.61,0.2349,0.13470000000000001,0.16,0.386,1.31,14376.7,3850560000.0,2.84,0.1213
REDE4,2.9,4.12,1.59,0.405,0.0,0.242,3.81,1.72,-0.47,4.24,3.55,0.2349,0.13470000000000001,0.16,0.386,1.31,0.0,3850560000.0,2.84,0.1213
REEM4,4.63,-0.48,-0.08,0.197,0.0,0.137,-0.14,-4.33,-0.07,-3.84,-6.01,-0.0454,-0.4065,0.0461,0.1578,0.45,0.0,-372708000.0,-0.0,-0.1359
RENT3,52.24,28.0,2.51,2.904,0.0273,0.786,114.21,11.49,-1.55,17.65,12.1,0.2528,0.1035,0.0834,0.0897,1.04,410133000.0,20559200000.0,1.62,0.18420000000000003
REPA3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,4.54,0.0518,0.012199999999999999,0.0405,0.0191,1.99,0.0,378378000.0,0.42,0.0109
REPA4,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,4.54,0.0518,0.012199999999999999,0.0405,0.0191,1.99,0.0,378378000.0,0.42,0.0109
RGEG3,3.0,13.42,1.6,0.77,0.0,0.609,-98.28,6.23,-1.76,10.04,11.7,0.12359999999999999,0.0574,0.11689999999999999,0.11900000000000001,0.98,0.0,1915180000.0,1.15,0.1009
RHDS3,0.11,39.98,3.24,0.548,0.0,0.79,-65.29,7.49,-2.7,10.7,8.06,0.0731,0.011699999999999999,0.11800000000000001,0.0812,0.97,0.0,272045000.0,1.49,0.0438
RHDS4,1.0,363.45,29.5,4.977,0.0,7.182,-593.56,68.11,-24.55,71.32,53.72,0.0731,0.011699999999999999,0.11800000000000001,0.0812,0.97,0.0,272045000.0,1.49,0.0438
RIPI3,48.01,11.23,-28.94,-7.449,0.0,7.092,-59.55,-8.79,-16.76,-9.31,-9.31,0.847,-0.6631,-0.991,-2.5761000000000003,0.87,0.0,-49103000.0,-2.44,0.0582
RIPI4,48.5,11.35,-29.24,-7.525,0.0,7.164,-60.16,-8.88,-16.93,-9.4,-9.4,0.847,-0.6631,-0.991,-2.5761000000000003,0.87,0.0,-49103000.0,-2.44,0.0582
RJCP3,0.01,-224.7,0.65,0.0,0.0,0.619,0.0,-522.94,0.0,-523.96,-917.32,0.0,0.0,0.0,-0.0029,0.0,0.0,17287200.0,0.0,0.0
RLOG3,23.08,82.76,4.26,1.534,0.0,0.229,1.49,5.32,-0.5,12.43,6.68,0.28850000000000003,0.0707,0.0536,0.051500000000000004,2.64,0.0,2507240000.0,9.08,0.0876
RNEW11,4.67,0.5,0.43,1.882,0.0,0.138,-1.73,-12.41,-0.22,-42.22,59.08,-0.1516,3.7651,-0.0116,0.8531,0.34,44252.5,910962000.0,1.1,-0.2224
RNEW3,1.48,0.48,0.41,1.789,0.0,0.131,-1.64,-11.8,-0.21,-41.61,58.22,-0.1516,3.7651,-0.0116,0.8531,0.34,71336.3,910962000.0,1.1,-0.2224
RNEW4,1.59,0.51,0.44,1.922,0.0,0.141,-1.76,-12.68,-0.22,-42.49,59.45,-0.1516,3.7651,-0.0116,0.8531,0.34,111464.0,910962000.0,1.1,-0.2224
RNPT3,31.87,5.75,0.39,0.468,0.0,0.38,57.12,56.21,57.12,56.15,56.15,0.0083,0.08130000000000001,0.0068000000000000005,0.0672,1.38,0.0,63944000.0,0.0,0.048499999999999995
RNPT4,31.81,5.74,0.39,0.467,0.0,0.379,57.01,56.1,57.01,56.05,56.05,0.0083,0.08130000000000001,0.0068000000000000005,0.0672,1.38,0.0,63944000.0,0.0,0.048499999999999995
ROMI3,14.83,6.12,1.2,0.826,0.058499999999999996,0.586,1.66,5.39,5.5,7.31,6.06,0.1534,0.13570000000000002,0.13140000000000002,0.1967,2.32,13773900.0,1093130000.0,0.66,0.23550000000000001
ROMI4,185.0,76.34,15.02,10.31,0.0,7.312,20.75,67.22,68.57,69.14,57.25,0.1534,0.13570000000000002,0.13140000000000002,0.1967,2.32,0.0,1093130000.0,0.66,0.23550000000000001
RPAD3,6.89,8.79,0.55,0.0,0.0001,0.541,10.08,-129.34,10.1,-114.67,-114.67,0.0,0.0,-0.0045000000000000005,0.0622,5.92,946.98,1066750000.0,0.0,-0.45280000000000004
RPAD5,6.95,8.86,0.55,0.0,0.08259999999999999,0.546,10.17,-130.47,10.19,-115.79,-115.79,0.0,0.0,-0.0045000000000000005,0.0622,5.92,198.54,1066750000.0,0.0,-0.45280000000000004
RPAD6,6.7,8.55,0.53,0.0,0.0001,0.526,9.8,-125.78,9.82,-111.1,-111.1,0.0,0.0,-0.0045000000000000005,0.0622,5.92,669.95,1066750000.0,0.0,-0.45280000000000004
RPMG3,1.58,-0.12,-0.03,0.022,0.0,0.021,-0.03,-0.12,-0.02,-0.12,-0.12,-0.187,-0.1913,-0.1784,0.215,0.54,19361.3,-4233000000.0,0.0,0.5282
RPMG4,0.26,-0.02,-0.0,0.004,0.0,0.003,-0.0,-0.02,-0.0,-0.02,-0.02,-0.187,-0.1913,-0.1784,0.215,0.54,0.0,-4233000000.0,0.0,0.5282
RPSA4,4.9,27.33,1.55,5.697,0.0,0.805,5.09,107.53,-4.5,137.55,137.55,0.053,0.20850000000000002,0.0085,0.056900000000000006,2.09,0.0,1167980000.0,0.61,-0.1423
RRRP3,29.02,39.4,1.38,3.422,0.0,0.739,8.68,10.76,-2.86,11.16,7.39,0.3181,0.0741,0.0795,0.0349,1.76,247910000.0,4282440000.0,0.25,1.9039
RSID3,2.76,-0.26,-0.06,4.16,0.0,0.064,-0.05,-0.74,-0.04,-8.84,-9.0,-5.5920000000000005,-16.9807,-0.09119999999999999,0.23170000000000002,0.27,156203.0,-913959000.0,-0.67,-0.3795
RSIP3,0.44,22.7,1.32,0.875,0.0,0.433,-10.98,9.53,-1.46,18.48,33.21,0.0917,0.0385,0.05,0.057999999999999996,0.9,0.0,66914000.0,1.4,0.15130000000000002
RSUL4,69.0,6.12,2.86,1.041,0.028300000000000002,1.238,4.51,4.01,-21.2,3.72,3.5,0.2595,0.17,0.3757,0.4677,2.17,76413.4,143057000.0,0.07,0.3032
SALM3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.10220000000000001,0.041299999999999996,0.25780000000000003,0.1953,1.31,0.0,475600000.0,0.8,0.24530000000000002
SALM4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.10220000000000001,0.041299999999999996,0.25780000000000003,0.1953,1.31,0.0,475600000.0,0.8,0.24530000000000002
SANB11,25.95,7.87,1.19,0.0,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.0,59208600.0,81965600000.0,0.0,0.0178
SANB3,12.19,7.4,1.12,0.0,0.07139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.0,2176030.0,81965600000.0,0.0,0.0178
SANB4,13.97,8.48,1.28,0.0,0.06860000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.0,2800150.0,81965600000.0,0.0,0.0178
SAPR11,18.97,4.98,0.65,1.011,0.0795,0.344,6.82,2.69,-1.06,4.52,3.75,0.3751,0.203,0.1404,0.1311,1.52,19028400.0,8786890000.0,0.58,0.07429999999999999
SAPR3,3.73,4.9,0.64,0.994,0.07490000000000001,0.338,6.71,2.65,-1.04,4.47,3.71,0.3751,0.203,0.1404,0.1311,1.52,1089670.0,8786890000.0,0.58,0.07429999999999999
SAPR4,3.8,4.99,0.65,1.012,0.0809,0.345,6.84,2.7,-1.06,4.52,3.75,0.3751,0.203,0.1404,0.1311,1.52,8175430.0,8786890000.0,0.58,0.07429999999999999
SASG3,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBFG3,7.66,9.1,0.77,0.298,0.015300000000000001,0.22,1.18,4.62,-1.22,9.75,5.09,0.0645,0.0327,0.0622,0.0851,1.54,20737300.0,2408600000.0,1.03,0.41240000000000004
SBSP3,50.2,10.99,1.26,1.556,0.018799999999999997,0.6,54.7,7.44,-1.52,10.78,7.04,0.2091,0.14150000000000001,0.0866,0.1142,1.09,168952000.0,27333500000.0,0.69,0.0738
SCAR3,16.49,-11.87,0.64,2.472,0.0087,0.271,2.62,6.38,-0.66,18.1,12.83,0.3872,-0.21530000000000002,0.0449,-0.054299999999999994,2.56,398455.0,1477070000.0,1.32,-0.0171
SCAR4,10.0,-0.01,0.0,0.001,0.0,0.0,0.0,0.0,-0.0,11.72,8.31,0.3872,-0.21530000000000002,0.0449,-0.054299999999999994,2.56,0.0,1477070000.0,1.32,-0.0171
SCLO3,14.1,-55.02,-0.08,0.0,0.0,0.725,-0.08,-96.0,-0.08,-287.71,-287.71,0.0,0.0,-0.0078000000000000005,0.0015,0.01,0.0,-161186000.0,-0.17,-0.7391
SCLO4,0.41,-1.6,-0.0,0.0,0.0,0.021,-0.0,-2.79,-0.0,-194.5,-194.5,0.0,0.0,-0.0078000000000000005,0.0015,0.01,0.0,-161186000.0,-0.17,-0.7391
SDIA3,6.42,-1.59,9.41,0.397,0.0,0.418,-3.29,9.53,-0.83,23.15,23.15,0.0416,-0.2509,0.058899999999999994,-5.9066,0.78,0.0,459230000.0,17.27,0.13419999999999999
SEBB11,23.27,28.01,6.44,2.214,0.0,5.279,24.65,23.96,28.94,23.73,23.73,0.0924,0.07400000000000001,0.2415,0.23010000000000003,2.44,0.0,145783000.0,0.01,0.5004
SEBB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.23,0.0924,0.07400000000000001,0.2415,0.23010000000000003,2.44,0.0,145783000.0,0.01,0.5004
SEDU3,23.8,-13.36,15.0,3.443,0.0,1.531,57.9,-22.47,-2.67,-28.68,-69.64,-0.1533,-0.25730000000000003,-0.0815,-1.1229,1.09,0.0,415869000.0,4.67,0.10869999999999999
SEER3,2.85,-1.65,0.3,0.219,0.0,0.108,1.83,1.98,-0.26,4.82,2.23,0.1103,-0.1325,0.0593,-0.1795,1.36,2573580.0,1237530000.0,0.62,0.0688
SEMP3,16.86,-8.12,1.36,15.081,0.0,1.201,15.67,-4.42,15.67,-4.07,-4.07,-3.4098,-1.8581999999999999,-0.30210000000000004,-0.1681,1.64,0.0,118441000.0,0.0,-0.10369999999999999
SEQL3,1.6,-2.1,0.45,0.125,0.0,0.113,3.04,-34.08,-0.25,-148.23,6.54,-0.0037,-0.0592,-0.0039000000000000003,-0.2145,1.14,21404300.0,498328000.0,1.77,0.5085999999999999
SFSA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,739524000.0,0.0,0.0015
SFSA4,4.4,13.1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,739524000.0,0.0,0.0015
SGEN3,5.0,0.0,0.77,593.76,0.0,0.493,-8.34,-31.73,-2.01,-32.42,-32.42,-18.7117,0.0,-0.0159,0.0,0.65,0.0,156981000.0,0.02,-0.5985
SGEN4,0.6,0.0,0.09,71.251,0.0,0.059,-1.0,-3.81,-0.24,-4.5,-4.5,-18.7117,0.0,-0.0159,0.0,0.65,0.0,156981000.0,0.02,-0.5985
SGPS3,0.99,-0.11,0.08,0.034,0.0,0.017,0.72,-0.4,-0.04,-6.95,-38.33,-0.08470000000000001,-0.314,-0.050499999999999996,-0.75,1.07,126835.0,605751000.0,1.75,0.0003
SHOW3,1.65,-10.05,1.0,0.339,0.0,0.217,3.27,2.75,-1.34,0.5,0.44,0.1232,-0.025699999999999997,0.1502,-0.0992,1.12,559358.0,111519000.0,0.82,-0.3114
SHUL4,4.19,5.55,1.34,0.715,0.0816,0.632,1.52,4.86,4.89,5.46,4.59,0.14730000000000001,0.129,0.19649999999999998,0.2422,2.71,2007700.0,1114870000.0,0.75,0.22899999999999998
SIMH3,7.33,12.75,2.13,0.252,0.08900000000000001,0.1,0.8,1.16,-0.18,6.26,4.62,0.21780000000000002,0.038599999999999995,0.1242,0.1673,1.55,32977200.0,2881780000.0,13.82,0.36920000000000003
SJOS3,1.19,-2.39,-0.1,5.014,0.0,3.466,-0.1,13.17,-0.09,36.93,36.93,0.38079999999999997,-2.0943,-0.0304,0.0398,0.01,0.0,-168571000.0,-0.17,0.1014
SJOS4,0.09,-0.18,-0.01,0.379,0.0,0.262,-0.01,1.0,-0.01,24.76,24.76,0.38079999999999997,-2.0943,-0.0304,0.0398,0.01,0.0,-168571000.0,-0.17,0.1014
SLCE3,44.66,7.48,2.06,0.989,0.0621,0.638,3.88,3.85,-3.23,4.74,4.43,0.25730000000000003,0.1394,0.20440000000000003,0.2756,1.53,70244100.0,4598800000.0,0.75,0.3741
SLCP3,610.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLED3,6.62,0.55,-0.18,0.737,0.0,0.593,-0.55,-0.86,-0.15,-1.78,-2.27,-0.8567,1.3372,-1.4387999999999999,-0.33299999999999996,0.21,21563.1,-347674000.0,-0.2,-0.5346
SLED4,0.94,0.08,-0.03,0.105,0.0,0.084,-0.08,-0.12,-0.02,-1.05,-1.33,-0.8567,1.3372,-1.4387999999999999,-0.33299999999999996,0.21,26830.8,-347674000.0,-0.2,-0.5346
SMFT3,13.52,-88.63,1.89,7.332,0.0,0.658,4.48,-73.18,-1.83,-77.77,10.61,-0.1002,-0.0827,-0.012199999999999999,-0.021400000000000002,2.01,29660200.0,4186390000.0,0.82,-0.0287
SMLE3,92.82,18.88,21.91,6.635,0.0,6.477,-124.0,16.5,-42.31,16.32,13.2,0.4022,0.3514,0.4617,1.1604,0.91,0.0,524731000.0,0.0,0.36829999999999996
SMLS3,22.4,10.78,4.09,4.212,0.0,1.017,18.78,10.37,-6.72,10.13,9.06,0.40619999999999995,0.3907,0.1069,0.3796,1.1,0.0,679678000.0,0.0,-0.222
SMTO3,28.4,9.23,1.74,1.597,0.039900000000000005,0.533,2.99,5.94,-1.51,10.1,4.67,0.2687,0.17300000000000001,0.10679999999999999,0.1882,2.11,69429100.0,5788730000.0,1.68,0.1789
SNSY5,2.84,-0.07,-0.01,0.026,0.0,0.049,-0.77,-1.83,-0.01,-11.93,23.17,-0.0144,-0.3992,-0.030299999999999997,0.18350000000000002,0.9,2046.73,-1809440000.0,-0.07,0.2027
SOJA3,11.41,7.89,1.63,0.755,0.0096,0.922,2.0,7.13,2.86,6.93,6.74,0.1058,0.099,0.1858,0.2061,3.28,2739160.0,821759000.0,0.34,0.6496
SOMA3,7.63,17.86,0.81,1.229,0.011899999999999999,0.563,3.72,11.04,56.93,12.64,8.86,0.1114,0.0688,0.0571,0.0453,1.93,84537100.0,7404930000.0,0.16,0.6099
SOND3,46.01,7.88,1.8,0.797,0.1311,1.145,3.21,3.26,4.85,2.38,2.25,0.2446,0.1011,0.5202,0.2284,2.47,0.0,62788000.0,0.0,0.2696
SOND5,36.0,6.17,1.41,0.624,0.1843,0.896,2.51,2.55,3.79,1.67,1.58,0.2446,0.1011,0.5202,0.2284,2.47,2490.49,62788000.0,0.0,0.2696
SOND6,32.35,5.54,1.27,0.561,0.2051,0.805,2.25,2.29,3.41,1.41,1.34,0.2446,0.1011,0.5202,0.2284,2.47,473.42,62788000.0,0.0,0.2696
SPRI3,10.51,-1.61,1.19,0.0,0.0,1.143,2.23,-3.07,2.36,-2.72,-2.74,0.0,0.0,-0.4286,-0.7382,66.47,0.0,22420000.0,0.0,-0.0733
SPRI5,8.52,-1.3,0.96,0.0,0.0,0.927,1.81,-2.49,1.91,-2.14,-2.15,0.0,0.0,-0.4286,-0.7382,66.47,0.0,22420000.0,0.0,-0.0733
SPRI6,11.0,-1.68,1.24,0.0,0.0,1.196,2.33,-3.21,2.47,-2.86,-2.88,0.0,0.0,-0.4286,-0.7382,66.47,0.0,22420000.0,0.0,-0.0733
SQIA3,15.18,79.53,2.05,2.165,0.0044,0.858,-48.49,21.85,-2.11,23.79,9.55,0.09910000000000001,0.0285,0.0449,0.0258,0.9,8611710.0,650306000.0,0.47,0.43829999999999997
STBP11,14.4,5.8,1.19,1.288,0.0,0.572,10.06,4.4,-1.78,3.91,2.86,0.2929,0.2223,0.1567,0.2052,1.41,0.0,2092880000.0,0.16,0.21359999999999998
STBP3,8.64,17.39,3.57,3.865,0.0717,1.717,30.19,13.2,-5.34,12.7,9.3,0.2929,0.2223,0.1567,0.2052,1.41,40280000.0,2092880000.0,0.16,0.21359999999999998
STRP4,0.21,-2.85,-0.43,0.416,0.0,0.111,-0.18,-0.45,-0.09,-1.15,-1.15,-0.9181999999999999,-0.1458,-0.25489999999999996,0.1495,0.13,0.0,-12498000.0,-0.66,-0.3639
SUBA3,84.0,61.95,8.39,8.067,0.0,6.778,8.03,115.78,8.09,106.17,106.17,0.0697,0.13019999999999998,0.1911,0.1354,5.55,0.0,530396000.0,0.0,0.0
SULA11,22.25,52.23,1.13,0.432,0.0027,0.314,0.85,-13.07,-4.6,6.62,8.51,-0.033,0.0083,-0.0562,0.0217,2.29,0.0,8363840000.0,0.37,0.0166
SULA3,7.43,52.32,1.13,0.433,0.0027,0.314,0.85,-13.09,-4.61,6.59,8.48,-0.033,0.0083,-0.0562,0.0217,2.29,0.0,8363840000.0,0.37,0.0166
SULA4,7.63,53.73,1.17,0.444,0.0026,0.323,0.88,-13.45,-4.73,6.24,8.02,-0.033,0.0083,-0.0562,0.0217,2.29,0.0,8363840000.0,0.37,0.0166
SULT3,0.56,0.1,0.02,0.048,0.0,0.004,-0.02,3.27,-0.01,3.81,2.49,0.0147,0.498,0.0012,0.19,0.21,0.0,383066000.0,0.01,0.0206
SULT4,0.43,0.07,0.01,0.037,0.0,0.003,-0.01,2.51,-0.0,3.06,1.99,0.0147,0.498,0.0012,0.19,0.21,0.0,383066000.0,0.01,0.0206
SUZA4,13.9,0.37,0.26,0.048,0.0,0.018,0.11,0.12,-0.04,2.88,2.12,0.41759999999999997,0.4694,0.1893,0.6905,2.57,0.0,9355540000.0,7.97,0.3837
SUZB3,40.36,2.29,1.62,1.072,0.0608,0.401,2.36,2.57,-0.85,5.33,3.93,0.4177,0.46950000000000003,0.1893,0.7071999999999999,2.56,223700000.0,33061000000.0,2.26,0.3601
SUZB5,21.13,1.2,0.85,0.561,0.0,0.21,1.24,1.34,-0.44,4.11,3.03,0.4177,0.46950000000000003,0.1893,0.7071999999999999,2.56,0.0,33061000000.0,2.26,0.3601
SUZB6,17.88,1.01,0.72,0.475,0.0,0.178,1.05,1.14,-0.38,3.9,2.87,0.4177,0.46950000000000003,0.1893,0.7071999999999999,2.56,0.0,33061000000.0,2.26,0.3601
SYNE3,2.74,-7.34,0.27,0.881,0.1913,0.103,1.15,2.96,-0.4,7.85,5.35,0.2974,-0.0694,0.038,-0.0373,4.84,1346790.0,1526460000.0,0.67,0.1648
SZPQ4,6.64,-7.85,2.2,0.855,0.0,0.744,2.62,-20.31,-3.17,-22.77,-22.77,-0.0421,-0.10890000000000001,-0.0377,-0.28,2.97,0.0,684467000.0,0.3,-0.11710000000000001
TAEE11,35.05,8.33,1.84,4.615,0.1766,0.698,5.84,6.21,-1.58,9.85,9.73,0.7428,0.5539000000000001,0.1208,0.2206,3.02,76787100.0,6570480000.0,1.24,0.17350000000000002
TAEE3,11.66,8.32,1.83,4.606,0.177,0.696,5.83,6.2,-1.58,9.84,9.71,0.7428,0.5539000000000001,0.1208,0.2206,3.02,2031970.0,6570480000.0,1.24,0.17350000000000002
TAEE4,11.76,8.39,1.85,4.645,0.17550000000000002,0.702,5.88,6.25,-1.59,9.89,9.77,0.7428,0.5539000000000001,0.1208,0.2206,3.02,4600510.0,6570480000.0,1.24,0.17350000000000002
TAMM3,52.6,-22.68,3.79,0.625,0.0,0.523,-31.04,9.74,-0.96,17.98,9.65,0.0641,-0.022099999999999998,0.0636,-0.16699999999999998,0.95,0.0,2174310000.0,4.08,0.09789999999999999
TAMM4,52.73,-22.74,3.8,0.626,0.0,0.524,-31.11,9.77,-0.96,18.01,9.66,0.0641,-0.022099999999999998,0.0636,-0.16699999999999998,0.95,0.0,2174310000.0,4.08,0.09789999999999999
TANC4,43.0,-18.54,3.1,0.511,0.0,0.428,-25.37,7.96,-0.78,16.2,8.69,0.0641,-0.022099999999999998,0.0636,-0.16699999999999998,0.95,0.0,2174310000.0,4.08,0.09789999999999999
TARP11,18.02,0.82,0.25,26.009,0.0,0.245,0.0,197.74,0.0,195.29,195.29,0.1315,31.7005,0.0,0.2989,0.0,0.0,678212000.0,0.0,-0.7136
TASA3,15.42,3.76,1.91,0.769,0.09880000000000001,0.858,4.16,2.77,9.05,3.02,2.9,0.2779,0.2047,0.38,0.5077,1.47,521324.0,1024230000.0,0.48,0.3784
TASA4,15.68,3.82,1.94,0.782,0.09720000000000001,0.872,4.23,2.81,9.21,3.07,2.94,0.2779,0.2047,0.38,0.5077,1.47,9867200.0,1024230000.0,0.48,0.3784
TBLE5,12.0,3.68,1.16,0.822,0.0,0.256,6.58,1.87,-0.44,4.77,4.01,0.4387,0.2238,0.1475,0.3157,1.25,0.0,8436520000.0,2.06,0.0889
TBLE6,10.65,3.26,1.03,0.73,0.0,0.228,5.84,1.66,-0.39,4.56,3.83,0.4387,0.2238,0.1475,0.3157,1.25,0.0,8436520000.0,2.06,0.0889
TCNO3,1.2,-6.81,-8.4,0.0,0.0,0.034,-0.08,-2.87,-0.04,-15.11,-17.45,0.0,0.0,-0.0159,1.2336,0.28,0.0,-946000.0,-35.76,-0.3239
TCNO4,0.85,-4.82,-5.95,0.0,0.0,0.024,-0.06,-2.04,-0.03,-14.27,-16.48,0.0,0.0,-0.0159,1.2336,0.28,0.0,-946000.0,-35.76,-0.3239
TCOC3,38.85,14.9,1.8,2.225,0.0,1.307,3.78,14.48,4.39,12.23,12.23,0.1537,0.1493,0.1398,0.1206,2.53,0.0,2812920000.0,0.04,0.1671
TCOC4,27.2,10.43,1.26,1.558,0.0,0.915,2.65,10.14,3.07,7.89,7.89,0.1537,0.1493,0.1398,0.1206,2.53,0.0,2812920000.0,0.04,0.1671
TCSA3,2.8,197.26,0.35,0.868,0.0,0.128,0.33,-3.12,-1.65,-9.88,-11.95,-0.2787,0.0097,-0.047400000000000005,0.0018,3.64,322869.0,589938000.0,1.1,-0.0313
TCSL4,7.82,9.95,0.83,1.105,0.0,0.475,8.93,5.69,-2.2,5.61,2.18,0.19440000000000002,0.11109999999999999,0.0967,0.0833,1.34,0.0,22847800000.0,0.14,0.0229
TDBH3,0.56,-15.81,1.08,0.769,0.0,0.688,-5.22,7.4,-4.8,8.91,8.91,0.1038,-0.048600000000000004,0.1048,-0.06849999999999999,0.63,0.0,554115000.0,0.27,0.3574
TDBH4,0.66,-18.63,1.28,0.906,0.0,0.811,-6.15,8.73,-5.66,10.23,10.23,0.1038,-0.048600000000000004,0.1048,-0.06849999999999999,0.63,0.0,554115000.0,0.27,0.3574
TECN3,2.86,5.21,0.57,0.592,0.0294,0.324,0.63,3.07,1.49,3.27,3.81,0.1931,0.1137,0.1364,0.1094,4.84,1705490.0,364946000.0,0.33,0.0276
TEFC11,35.5,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,3.45,3.45,0.2354,0.1418,0.1485,0.4672,0.61,0.0,45856000000.0,2.95,0.1291
TEKA3,8.23,-0.03,-0.0,0.016,0.0,0.004,-0.0,-2.88,-0.0,-352.67,163.75,-0.0054,-0.6,-0.0022,0.0833,0.04,0.0,-1917960000.0,-0.26,0.1718
TEKA4,16.2,-0.05,-0.0,0.031,0.0,0.007,-0.0,-5.67,-0.0,-355.46,165.04,-0.0054,-0.6,-0.0022,0.0833,0.04,10364.7,-1917960000.0,-0.26,0.1718
TELB3,16.25,-10.99,0.84,4.036,0.0,0.348,1.16,-4.87,-1.66,-1.33,-8.29,-0.8286,-0.36719999999999997,-0.1047,-0.0768,4.75,38639.5,1663400000.0,0.09,0.1812
